Person Number,Sex,Race,Age,Undergraduate School Name,Undergraduate GPA,Undergraduate Major,Graduate School Name,Graduate GPA,Graduate Major,Activity1,Activity2,Activity3,Activity4,Activity5,Activity6,Activity7,Skill1,Skill2,Skill3,Skill4,Skill5,Is Employed
358,Male,Asian,46,University of Pennsylvania,3.6,Mechanical Engineering,California Institute of Technology,3.6,Physics,Fraternity 3,Varsity Hockey,Ultimate Frisbee,ASME,IEEE,Student Government,Habitat for Humanity,Prototyping,Coding,Math,CAD,Experimental Design,1,
359,Male,Asian,45,Rockefeller University,3.2,Aerospace Engineering,,,,Varsity Hockey,Varsity Men's Track & Field,Hacking Club,Economics Club,AIAA,Engineers without Borders,,Matlab,Simulink,Coding,Python,,1,
360,Male,Hispanic,34,University of Cambridge,3.7,Electrical Engineering,Weizmann Institute of Science,3.5,Electrical Engineering,Varsity Football,Fraternity 1,AIAA,IEEE,Hacking Club,ASME,Ultimate Frisbee,ROS,Robotics,Matlab,CAD,Simulink,1,
361,Male,Asian,48,University of Oxford,3.6,Mechanical Engineering,University of Tokyo,3.7,Mathematics,Varsity Football,Varsity Men's Soccer,Aviation Club,Robotics Club,Ultimate Frisbee,Hacking Club,Electric Vehicles Club,ROS,Communication,CAD,Microsoft Excel,Math,1,
362,Male,Asian,48,Cornell University,3.7,Aerospace Engineering,Harvard University,3.7,Aerospace Engineering,Varsity Men's Track & Field,Varsity Football,ASME,Tau Beta Pi,Ultimate Frisbee,Aviation Club,Rocket Club,Math,Simulation,ROS,Microsoft Word,Simulink,1,
363,Male,White,25,University of Pennsylvania,3.6,Aerospace Engineering,Massachusetts Institute of Technology,3.7,Mechanical Engineering,Varsity Football,Fraternity 2,Engineers without Borders,Rocket Club,Robotics Club,Tau Beta Pi,Aviation Club,Presenting,Robotics,LaTeX,Experimental Design,CAD,1,
364,Male,Black,63,University of Tokyo,3.3,Physics,,,,Varsity Hockey,Varsity Men's Track & Field,Habitat for Humanity,Economics Club,Electric Vehicles Club,AIAA,,Communication,Simulink,LaTeX,ROS,,1,
365,Male,Black,44,University of Chicago,3.2,Aerospace Engineering,,,,Varsity Men's Track & Field,Varsity Men's Soccer,ASME,Electric Vehicles Club,Engineers without Borders,Tau Beta Pi,,Presenting,Microsoft Excel,Matlab,CAD,,1,
366,Male,Asian,28,University of Tokyo,3.7,Electrical Engineering,University of California Berkeley,3.5,Mechanical Engineering,Varsity Men's Track & Field,Fraternity 2,Engineers without Borders,AIAA,Hacking Club,Aviation Club,ASME,Microsoft Excel,Robotics,Python,C++,Communication,1,
367,Male,Unspecified,28,University of California Los Angeles,3.2,Aerospace Engineering,,,,Varsity Football,Varsity Hockey,Ultimate Frisbee,Engineers without Borders,Aviation Club,Rocket Club,,Presenting,Communication,ROS,Experimental Design,,1,
368,Male,Asian,24,Duke University,3.2,Electrical Engineering,,,,Fraternity 3,Varsity Men's Soccer,Electric Vehicles Club,ASME,Ultimate Frisbee,IEEE,,Matlab,Coding,Microsoft Excel,LaTeX,,1,
369,Male,White,44,Duke University,3.4,Mechanical Engineering,,,,Fraternity 2,Fraternity 3,Aviation Club,Economics Club,IEEE,Rocket Club,,Simulink,Matlab,Experimental Design,LaTeX,,1,
370,Male,Hispanic,45,Swiss Federal Institute of Technology in Zurich,3.5,Mechanical Engineering,University of Oxford,3.7,Computer Engineering,Varsity Hockey,Varsity Football,Hacking Club,Aviation Club,Electric Vehicles Club,IEEE,AIAA,C++,CAD,Matlab,Robotics,ROS,1,
371,Male,Other,38,University of Illinois at Urbana–Champaign,3.5,Physics,,,,Varsity Men's Track & Field,Fraternity 3,Engineers without Borders,Tau Beta Pi,Ultimate Frisbee,Robotics Club,,Matlab,Robotics,Python,Communication,,1,
372,Male,Hispanic,52,Princeton University,3.5,Computer Engineering,Princeton University,3.6,Physics,Fraternity 2,Fraternity 1,Habitat for Humanity,Student Government,Tau Beta Pi,Aviation Club,Engineers without Borders,Simulation,Python,Math,Simulink,Microsoft Excel,1,
373,Male,Black,47,University of California San Francisco,3.2,Computer Engineering,,,,Fraternity 3,Fraternity 2,Robotics Club,Rocket Club,AIAA,ASME,,Robotics,Prototyping,Python,Microsoft Excel,,1,
374,Male,Black,30,Cornell University,3.5,Mechanical Engineering,,,,Fraternity 3,Varsity Hockey,AIAA,Engineers without Borders,Aviation Club,Electric Vehicles Club,,Robotics,CAD,Microsoft Word,Python,,1,
375,Male,Black,32,University of Oxford,3.5,Electrical Engineering,University of California Berkeley,3.6,Aerospace Engineering,Varsity Hockey,Fraternity 1,Engineers without Borders,Tau Beta Pi,Hacking Club,Economics Club,Electric Vehicles Club,Simulation,Microsoft Excel,Experimental Design,Matlab,Simulink,1,
376,Male,Asian,49,University of California San Francisco,3.2,Mathematics,,,,Varsity Men's Track & Field,Fraternity 1,Hacking Club,Rocket Club,Student Government,Electric Vehicles Club,,Communication,Robotics,CAD,Prototyping,,1,
377,Male,Asian,35,Kyoto University,3.6,Aerospace Engineering,Princeton University,3.6,Electrical Engineering,Varsity Men's Track & Field,Fraternity 3,IEEE,Rocket Club,Ultimate Frisbee,Hacking Club,Aviation Club,CAD,Matlab,LaTeX,Experimental Design,Robotics,1,
378,Male,Asian,57,Hebrew University of Jerusalem,3.3,Physics,,,,Varsity Men's Track & Field,Varsity Men's Soccer,Engineers without Borders,ASME,IEEE,Rocket Club,,ROS,Python,Prototyping,Microsoft Excel,,1,
379,Male,Hispanic,25,University of Tokyo,3.7,Aerospace Engineering,University of Chicago,3.7,Mathematics,Fraternity 3,Fraternity 2,Habitat for Humanity,Rocket Club,Hacking Club,AIAA,Aviation Club,Presenting,Robotics,CAD,Prototyping,LaTeX,1,
380,Male,Asian,55,Yale University,3.5,Aerospace Engineering,University of Oxford,3.6,Electrical Engineering,Fraternity 2,Fraternity 3,Aviation Club,Habitat for Humanity,Electric Vehicles Club,Engineers without Borders,Student Government,Simulation,Simulink,Math,Microsoft Excel,Coding,1,
381,Male,Asian,42,Swiss Federal Institute of Technology in Zurich,3.4,Mechanical Engineering,,,,Fraternity 3,Varsity Hockey,Robotics Club,Ultimate Frisbee,Electric Vehicles Club,AIAA,,Matlab,Experimental Design,Simulation,Prototyping,,1,
382,Male,Unspecified,64,Stanford University,3.6,Physics,University of Oxford,3.6,Mechanical Engineering,Varsity Men's Track & Field,Varsity Men's Soccer,Robotics Club,Engineers without Borders,Rocket Club,Habitat for Humanity,IEEE,Simulink,LaTeX,Presenting,Experimental Design,Simulation,1,
383,Male,Black,59,University of Pennsylvania,3.7,Mathematics,University of Tokyo,3.5,Computer Engineering,Fraternity 2,Fraternity 1,Student Government,Habitat for Humanity,Rocket Club,IEEE,Engineers without Borders,ROS,Math,C++,Prototyping,Experimental Design,1,
384,Male,Black,48,Yale University,3.6,Mechanical Engineering,University of Pennsylvania,3.7,Electrical Engineering,Fraternity 3,Varsity Men's Track & Field,Student Government,Rocket Club,Economics Club,Aviation Club,Habitat for Humanity,Python,Communication,Microsoft Excel,CAD,Experimental Design,1,
385,Male,Other,32,Kyoto University,3.6,Mechanical Engineering,University of Pennsylvania,3.7,Computer Engineering,Fraternity 2,Fraternity 3,IEEE,Student Government,Hacking Club,Engineers without Borders,Aviation Club,Microsoft Excel,Experimental Design,Communication,Simulink,Math,1,
386,Male,Hispanic,27,University of Wisconsin–Madison,3.3,Mathematics,,,,Varsity Hockey,Varsity Men's Soccer,Student Government,Aviation Club,Robotics Club,Electric Vehicles Club,,LaTeX,Python,Presenting,Prototyping,,1,
387,Male,Hispanic,62,University of Pennsylvania,3.6,Mathematics,Swiss Federal Institute of Technology in Zurich,3.5,Mechanical Engineering,Fraternity 2,Varsity Men's Soccer,IEEE,Student Government,AIAA,Robotics Club,ASME,Microsoft Word,CAD,Microsoft Excel,Communication,Simulation,1,
388,Male,Hispanic,58,University of Chicago,3.5,Mathematics,Cornell University,3.7,Mechanical Engineering,Varsity Men's Soccer,Fraternity 3,Electric Vehicles Club,Hacking Club,Rocket Club,Aviation Club,Economics Club,Python,LaTeX,Presenting,C++,ROS,1,
389,Male,Other,50,Yale University,3.5,Aerospace Engineering,University of Cambridge,3.5,Mathematics,Fraternity 1,Varsity Men's Track & Field,Electric Vehicles Club,Aviation Club,ASME,Economics Club,AIAA,Simulink,CAD,Coding,Prototyping,Matlab,1,
390,Male,Black,62,Massachusetts Institute of Technology,3.5,Aerospace Engineering,Columbia University,3.7,Computer Engineering,Varsity Football,Fraternity 1,Tau Beta Pi,Ultimate Frisbee,Student Government,Rocket Club,Engineers without Borders,Robotics,Microsoft Excel,Communication,Microsoft Word,Prototyping,1,
391,Male,Other,61,Stanford University,3.6,Electrical Engineering,Princeton University,3.5,Mathematics,Varsity Football,Varsity Men's Track & Field,Economics Club,Robotics Club,Tau Beta Pi,Ultimate Frisbee,Hacking Club,C++,CAD,Simulink,LaTeX,Microsoft Excel,1,
392,Male,Asian,29,Harvard University,3.6,Computer Engineering,University of Cambridge,3.7,Aerospace Engineering,Varsity Men's Soccer,Varsity Men's Track & Field,Student Government,AIAA,Ultimate Frisbee,Habitat for Humanity,Engineers without Borders,Experimental Design,Microsoft Word,Microsoft Excel,Python,ROS,1,
393,Male,Hispanic,44,Swiss Federal Institute of Technology in Zurich,3.6,Physics,University of Tokyo,3.6,Aerospace Engineering,Fraternity 2,Varsity Hockey,Engineers without Borders,Rocket Club,ASME,Aviation Club,Tau Beta Pi,Experimental Design,Coding,LaTeX,Simulation,Simulink,1,
394,Male,Hispanic,64,Harvard University,3.6,Mathematics,Princeton University,3.7,Physics,Fraternity 1,Varsity Men's Track & Field,Engineers without Borders,Electric Vehicles Club,Hacking Club,Robotics Club,Rocket Club,ROS,Simulink,Prototyping,C++,Simulation,1,
395,Male,Unspecified,44,University of California Berkeley,3.7,Mechanical Engineering,University of California Berkeley,3.6,Mechanical Engineering,Varsity Football,Varsity Hockey,Habitat for Humanity,Tau Beta Pi,Student Government,Electric Vehicles Club,Rocket Club,Prototyping,ROS,Python,Communication,C++,1,
396,Male,Black,57,University of Tokyo,3.7,Mathematics,University of Oxford,3.6,Mathematics,Fraternity 2,Varsity Men's Track & Field,Rocket Club,Student Government,Aviation Club,Economics Club,AIAA,Communication,C++,Experimental Design,Python,Presenting,1,
397,Male,Other,45,Princeton University,3.6,Mechanical Engineering,University of Oxford,3.7,Mechanical Engineering,Fraternity 2,Fraternity 1,Electric Vehicles Club,Aviation Club,Tau Beta Pi,AIAA,Habitat for Humanity,Coding,Simulink,Simulation,Python,Microsoft Excel,1,
398,Male,Black,57,California Institute of Technology,3.7,Electrical Engineering,Kyoto University,3.5,Mathematics,Varsity Men's Track & Field,Varsity Hockey,Aviation Club,ASME,Hacking Club,Economics Club,Student Government,Coding,Presenting,Experimental Design,Microsoft Excel,ROS,1,
399,Male,Asian,23,Imperial College London,3.5,Aerospace Engineering,,,,Fraternity 1,Varsity Men's Soccer,Engineers without Borders,Economics Club,IEEE,Rocket Club,,Presenting,Microsoft Excel,Simulink,Simulation,,1,
400,Male,Asian,26,Harvard University,3.6,Electrical Engineering,Johns Hopkins University,3.6,Physics,Fraternity 1,Fraternity 2,Habitat for Humanity,Rocket Club,IEEE,Tau Beta Pi,Student Government,Communication,ROS,Robotics,Simulink,Prototyping,1,
401,Male,Other,25,Johns Hopkins University,3.3,Electrical Engineering,,,,Fraternity 2,Varsity Football,Aviation Club,Habitat for Humanity,ASME,IEEE,,Microsoft Word,CAD,Matlab,Presenting,,1,
402,Male,Black,34,University of California Berkeley,3.7,Electrical Engineering,Columbia University,3.5,Aerospace Engineering,Varsity Hockey,Varsity Football,Robotics Club,Rocket Club,Habitat for Humanity,Economics Club,Aviation Club,Simulink,Python,Simulation,Microsoft Excel,Microsoft Word,1,
403,Male,Other,59,Imperial College London,3.3,Physics,,,,Varsity Men's Track & Field,Fraternity 2,AIAA,ASME,Aviation Club,Tau Beta Pi,,Microsoft Word,Presenting,Robotics,Matlab,,1,
404,Male,Other,64,Yale University,3.6,Electrical Engineering,Kyoto University,3.5,Mechanical Engineering,Varsity Men's Soccer,Varsity Hockey,Hacking Club,Habitat for Humanity,Engineers without Borders,Ultimate Frisbee,Aviation Club,Matlab,Presenting,Simulation,Prototyping,CAD,1,
405,Male,Black,47,University of California San Diego,3.3,Mechanical Engineering,,,,Varsity Hockey,Fraternity 2,AIAA,Habitat for Humanity,Engineers without Borders,Ultimate Frisbee,,LaTeX,Microsoft Excel,Simulink,Robotics,,1,
406,Male,Hispanic,55,University of Pennsylvania,3.4,Aerospace Engineering,,,,Varsity Men's Soccer,Varsity Hockey,Engineers without Borders,Economics Club,IEEE,Tau Beta Pi,,CAD,Robotics,Coding,Prototyping,,1,
407,Male,White,31,Kyoto University,3.5,Aerospace Engineering,University of Tokyo,3.5,Computer Engineering,Fraternity 2,Fraternity 1,Robotics Club,Student Government,Habitat for Humanity,Ultimate Frisbee,Rocket Club,Experimental Design,Math,Simulink,LaTeX,Communication,1,
408,Male,Black,35,New York University,3.3,Mechanical Engineering,,,,Varsity Men's Track & Field,Varsity Hockey,Ultimate Frisbee,Engineers without Borders,Aviation Club,Economics Club,,Coding,Simulation,Communication,Prototyping,,1,
409,Male,Other,32,Princeton University,3.5,Mechanical Engineering,Columbia University,3.6,Mathematics,Varsity Hockey,Fraternity 1,Tau Beta Pi,AIAA,Rocket Club,ASME,Habitat for Humanity,Math,Simulink,Simulation,Experimental Design,Microsoft Word,1,
410,Male,Unspecified,45,University of Tokyo,3.3,Mechanical Engineering,,,,Varsity Football,Varsity Men's Track & Field,Ultimate Frisbee,Electric Vehicles Club,IEEE,AIAA,,Simulation,C++,Python,Simulink,,1,
411,Male,Asian,49,University of Chicago,3.5,Mechanical Engineering,Cornell University,3.5,Aerospace Engineering,Fraternity 3,Fraternity 1,Rocket Club,AIAA,Robotics Club,Engineers without Borders,Economics Club,C++,Experimental Design,Prototyping,Matlab,ROS,1,
412,Male,Black,32,University of Chicago,3.2,Electrical Engineering,,,,Fraternity 1,Fraternity 3,Student Government,Electric Vehicles Club,Hacking Club,IEEE,,Simulation,LaTeX,ROS,Experimental Design,,1,
413,Male,Other,39,Massachusetts Institute of Technology,3.5,Aerospace Engineering,University of Pennsylvania,3.7,Electrical Engineering,Fraternity 2,Fraternity 3,Rocket Club,Ultimate Frisbee,Economics Club,ASME,Aviation Club,Prototyping,C++,Python,Matlab,Presenting,1,
414,Male,Asian,25,Princeton University,3.5,Mathematics,University of California Los Angeles,3.6,Mathematics,Varsity Hockey,Fraternity 1,Student Government,Rocket Club,Economics Club,IEEE,Electric Vehicles Club,Robotics,C++,Prototyping,Python,Simulink,1,
415,Male,White,22,University of Illinois at Urbana–Champaign,3.2,Mechanical Engineering,,,,Varsity Football,Fraternity 1,ASME,IEEE,Economics Club,AIAA,,ROS,C++,Coding,Communication,,1,
416,Male,Black,23,Cornell University,3.4,Computer Engineering,,,,Fraternity 2,Varsity Men's Soccer,Rocket Club,Electric Vehicles Club,Student Government,Economics Club,,Simulation,Prototyping,Python,Presenting,,1,
417,Male,Unspecified,53,Johns Hopkins University,3.5,Mechanical Engineering,,,,Varsity Hockey,Varsity Men's Soccer,Student Government,Economics Club,Habitat for Humanity,Aviation Club,,Experimental Design,Microsoft Word,CAD,Communication,,1,
418,Male,Asian,36,University of Tokyo,3.7,Computer Engineering,University of Tokyo,3.7,Aerospace Engineering,Fraternity 2,Varsity Men's Track & Field,Robotics Club,Economics Club,Ultimate Frisbee,Rocket Club,Electric Vehicles Club,ROS,Communication,C++,Presenting,Math,1,
419,Male,Unspecified,41,University of Illinois at Urbana–Champaign,3.3,Aerospace Engineering,,,,Fraternity 3,Varsity Men's Soccer,Aviation Club,Economics Club,Rocket Club,Engineers without Borders,,Microsoft Word,CAD,Microsoft Excel,ROS,,1,
420,Male,Asian,63,University of Chicago,3.6,Mathematics,University of Cambridge,3.5,Physics,Varsity Football,Fraternity 1,Rocket Club,Hacking Club,Habitat for Humanity,Robotics Club,AIAA,C++,Simulink,CAD,Microsoft Excel,Simulation,1,
421,Male,White,30,New York University,3.4,Mechanical Engineering,,,,Varsity Football,Fraternity 1,ASME,Electric Vehicles Club,Rocket Club,Ultimate Frisbee,,Presenting,Matlab,Robotics,Microsoft Excel,,1,
422,Male,White,40,Weizmann Institute of Science,3.6,Electrical Engineering,Harvard University,3.7,Computer Engineering,Varsity Football,Fraternity 1,AIAA,Rocket Club,IEEE,Ultimate Frisbee,Hacking Club,Communication,LaTeX,Presenting,ROS,Simulink,1,
423,Male,Hispanic,31,Kyoto University,3.7,Aerospace Engineering,Johns Hopkins University,3.5,Aerospace Engineering,Varsity Men's Soccer,Varsity Football,Student Government,Tau Beta Pi,ASME,Ultimate Frisbee,Robotics Club,Robotics,Simulink,CAD,Experimental Design,C++,1,
424,Male,Asian,39,Kyoto University,3.6,Physics,University of Oxford,3.5,Mechanical Engineering,Varsity Men's Track & Field,Varsity Hockey,ASME,Ultimate Frisbee,Rocket Club,Hacking Club,Habitat for Humanity,Prototyping,C++,Microsoft Excel,Python,Math,1,
425,Male,Black,50,Cornell University,3.5,Aerospace Engineering,Swiss Federal Institute of Technology in Zurich,3.7,Mathematics,Varsity Men's Track & Field,Fraternity 3,AIAA,Student Government,Hacking Club,Rocket Club,Habitat for Humanity,LaTeX,Coding,Communication,Simulink,Microsoft Excel,1,
426,Male,Unspecified,53,University of Wisconsin–Madison,3.4,Aerospace Engineering,,,,Varsity Hockey,Fraternity 3,Economics Club,IEEE,Engineers without Borders,Aviation Club,,Math,LaTeX,Matlab,ROS,,1,
427,Male,White,39,University of California Los Angeles,3.3,Computer Engineering,,,,Fraternity 2,Varsity Hockey,Student Government,Engineers without Borders,IEEE,Economics Club,,Matlab,C++,LaTeX,Microsoft Excel,,1,
428,Male,Other,43,Weizmann Institute of Science,3.5,Mechanical Engineering,University of Cambridge,3.6,Mathematics,Varsity Men's Track & Field,Fraternity 3,Tau Beta Pi,ASME,Habitat for Humanity,Rocket Club,IEEE,Python,Matlab,Microsoft Excel,Communication,Coding,1,
